id,cuisine
2525,moroccan
32845,italian
30126,southern_us
18885,italian
7663,italian
6932,british
17929,mexican
11252,southern_us
28831,british
4077,italian
37846,chinese
26803,italian
21055,italian
43373,mexican
36170,southern_us
8890,japanese
18011,chinese
38671,vietnamese
35981,indian
39461,chinese
26272,indian
6884,italian
41458,mexican
11085,italian
13022,southern_us
10996,cajun_creole
7065,chinese
33329,southern_us
47639,indian
43453,greek
33001,japanese
1371,japanese
49631,southern_us
34157,mexican
41871,italian
42465,southern_us
17281,italian
21038,british
17625,italian
35236,italian
4225,indian
14169,french
40007,southern_us
49447,irish
44079,french
31374,southern_us
45854,italian
47878,chinese
29201,moroccan
4207,chinese
30414,french
26805,french
13601,southern_us
8773,mexican
7535,indian
30366,mexican
23179,chinese
29966,southern_us
40477,southern_us
25340,mexican
37587,filipino
574,mexican
35635,french
13309,italian
18079,chinese
13744,mexican
31587,irish
27949,irish
25957,chinese
8302,cajun_creole
26383,filipino
35767,cajun_creole
37877,french
13594,italian
12983,italian
9524,thai
14187,mexican
25446,chinese
14360,vietnamese
23720,mexican
20317,french
48509,indian
5098,spanish
34653,japanese
17708,thai
12317,italian
18014,irish
7243,moroccan
4774,spanish
42786,southern_us
31198,mexican
690,greek
32054,japanese
27528,thai
44021,italian
22119,spanish
5523,italian
30616,chinese
39658,vietnamese
22305,southern_us
15041,italian
34557,italian
15523,mexican
15602,cajun_creole
25564,indian
2321,spanish
36673,thai
20290,italian
15601,french
20502,korean
27848,filipino
16334,southern_us
7430,italian
18222,italian
36844,spanish
41115,mexican
8359,french
42515,chinese
46942,chinese
31766,french
42831,mexican
49014,indian
6996,mexican
3766,korean
22219,chinese
32554,thai
14821,italian
33407,southern_us
10453,mexican
31899,italian
3674,moroccan
12285,greek
27209,italian
6595,moroccan
47303,southern_us
47604,italian
49124,thai
48553,italian
13352,mexican
43116,cajun_creole
19144,southern_us
34060,japanese
40856,italian
2707,french
41581,greek
48990,mexican
33365,moroccan
33130,greek
3640,thai
20403,chinese
23123,southern_us
13331,french
32690,filipino
12282,irish
10086,southern_us
9238,thai
34246,italian
43966,italian
26028,italian
48905,italian
28278,southern_us
18252,italian
31934,italian
5899,indian
46038,italian
21097,cajun_creole
8945,korean
11805,italian
39010,french
24595,spanish
12199,chinese
9925,cajun_creole
28023,japanese
48320,italian
2817,southern_us
16003,vietnamese
41925,french
25625,cajun_creole
27461,mexican
31798,southern_us
26230,mexican
43771,indian
21935,southern_us
43361,thai
14149,indian
10730,mexican
34011,french
1652,filipino
19476,greek
17101,mexican
5262,mexican
31721,chinese
41381,thai
17351,jamaican
1765,brazilian
31255,italian
40361,mexican
15432,mexican
38101,chinese
29890,cajun_creole
42481,cajun_creole
18117,mexican
17531,southern_us
37314,indian
29804,mexican
32742,indian
18877,italian
48429,italian
38316,greek
43026,italian
1187,southern_us
31979,spanish
12556,mexican
33935,mexican
6801,italian
48760,spanish
12725,french
42814,mexican
46023,italian
31603,mexican
13246,italian
31062,mexican
21445,italian
28937,russian
19149,indian
34147,cajun_creole
48384,japanese
33010,mexican
29412,italian
12182,indian
27231,mexican
37732,mexican
35728,chinese
27803,moroccan
27755,cajun_creole
32948,greek
26267,filipino
45241,italian
27675,southern_us
9462,mexican
12291,spanish
37799,italian
43522,mexican
12007,spanish
1705,indian
4539,french
17132,italian
10595,thai
2795,italian
37750,korean
12901,italian
18964,chinese
33434,italian
42764,indian
28935,southern_us
20174,italian
22503,jamaican
28693,southern_us
45702,italian
26505,indian
37068,southern_us
20705,cajun_creole
20125,indian
36486,southern_us
42451,chinese
715,chinese
28977,jamaican
10566,mexican
44180,southern_us
35801,greek
44305,vietnamese
43760,italian
5697,indian
26950,chinese
29755,italian
30100,chinese
43962,mexican
2866,italian
40921,southern_us
8071,moroccan
19306,southern_us
23462,indian
5411,italian
34922,italian
7052,italian
5716,italian
20088,french
26598,italian
32369,vietnamese
5013,greek
43202,french
20782,italian
8397,japanese
44736,italian
22728,southern_us
24445,southern_us
49700,indian
12198,spanish
27699,mexican
41259,italian
2023,italian
40304,japanese
37339,italian
9168,french
44618,french
3926,korean
24298,irish
18030,cajun_creole
3278,italian
7029,cajun_creole
3375,southern_us
37967,italian
18643,french
44939,moroccan
7074,italian
21780,mexican
32611,cajun_creole
33898,japanese
38748,italian
31040,italian
9694,brazilian
25181,southern_us
456,mexican
45873,british
47383,french
24232,jamaican
5763,italian
40464,french
30783,italian
7371,indian
7671,mexican
32436,italian
26770,mexican
7409,italian
46312,indian
47790,indian
37249,korean
44065,mexican
23518,italian
22223,southern_us
19217,italian
12470,greek
46706,cajun_creole
23954,mexican
22201,mexican
14228,french
6434,italian
38847,southern_us
36453,mexican
33789,vietnamese
40654,indian
39847,french
45868,italian
31011,chinese
8648,british
41316,french
9819,italian
34379,mexican
27834,southern_us
46740,brazilian
21418,indian
47780,mexican
46143,southern_us
115,french
14842,cajun_creole
3471,mexican
19403,jamaican
46745,mexican
21751,greek
13275,chinese
154,french
37429,italian
24292,indian
35076,mexican
18944,southern_us
44270,french
11075,southern_us
46090,italian
20121,italian
37113,indian
9233,mexican
24609,vietnamese
27540,italian
3277,southern_us
35325,moroccan
14733,chinese
26670,italian
23733,southern_us
26332,vietnamese
25448,french
5095,chinese
48563,thai
6827,cajun_creole
13534,thai
44381,italian
1415,southern_us
30075,italian
26798,italian
3034,chinese
34502,thai
6978,spanish
13638,southern_us
34395,cajun_creole
19795,french
42303,chinese
18683,chinese
8534,chinese
32565,italian
16647,italian
21971,british
5964,italian
45478,southern_us
36676,italian
43541,mexican
29272,moroccan
14744,french
27164,french
38259,mexican
14348,filipino
33860,mexican
40150,indian
17827,french
37793,mexican
38722,italian
34553,southern_us
38386,italian
8282,italian
38493,moroccan
4114,mexican
7670,southern_us
40037,italian
29086,italian
22720,mexican
22737,french
36523,french
33998,mexican
4938,mexican
38512,mexican
4782,italian
23792,mexican
17423,southern_us
36792,french
8008,french
15915,filipino
15962,italian
28380,moroccan
33270,chinese
43494,spanish
42382,italian
18031,greek
28103,indian
47238,italian
10104,indian
42915,southern_us
45939,greek
40721,mexican
26293,cajun_creole
45282,italian
14428,moroccan
36656,indian
42317,italian
11323,italian
28067,italian
35220,italian
12897,french
20399,italian
44036,korean
27799,italian
24529,french
44053,italian
18342,mexican
38132,southern_us
35633,japanese
15544,southern_us
35524,italian
48869,french
8253,italian
33903,southern_us
10346,indian
40475,southern_us
3144,vietnamese
6089,southern_us
1516,indian
48177,italian
1897,italian
9014,cajun_creole
6001,southern_us
31308,italian
28438,french
46182,spanish
19628,mexican
31278,greek
37834,southern_us
23824,southern_us
23817,french
2431,mexican
39809,japanese
9824,french
42787,italian
37828,italian
30339,russian
46256,british
1744,mexican
27147,southern_us
5830,southern_us
12329,french
37889,russian
12390,southern_us
17660,italian
44227,indian
27230,french
2481,french
31048,greek
2037,jamaican
35578,mexican
24148,vietnamese
40925,southern_us
20819,chinese
23192,cajun_creole
21701,southern_us
24546,thai
30989,chinese
41757,irish
37641,southern_us
5069,italian
24588,jamaican
1861,french
4859,mexican
16778,thai
17115,mexican
19167,british
34776,brazilian
43232,italian
13388,italian
5461,southern_us
10890,southern_us
21092,mexican
17361,mexican
28906,italian
34962,italian
35351,southern_us
5608,thai
43645,chinese
44058,korean
37480,italian
40400,french
15202,italian
13011,french
35275,southern_us
29261,mexican
32768,vietnamese
11562,thai
2632,mexican
5890,italian
12464,british
5900,southern_us
42460,korean
32102,mexican
42766,korean
1145,indian
13067,mexican
30472,southern_us
29130,french
31941,indian
44026,southern_us
23763,moroccan
23259,italian
22137,japanese
24812,thai
24864,chinese
26509,japanese
24994,mexican
17593,italian
25183,chinese
46384,indian
49480,chinese
49196,mexican
34337,japanese
29974,southern_us
35420,thai
8911,italian
49550,moroccan
41818,italian
5903,southern_us
48458,indian
12200,southern_us
14392,southern_us
4625,indian
43723,french
39267,thai
23168,moroccan
14397,southern_us
48890,korean
25851,mexican
10603,italian
23906,italian
35641,jamaican
46907,southern_us
8286,russian
9036,british
32824,vietnamese
2457,chinese
815,italian
20914,moroccan
5589,japanese
12793,mexican
9077,chinese
27154,french
38691,indian
9249,southern_us
49585,italian
28635,french
7440,indian
30144,italian
40778,southern_us
10217,mexican
40515,italian
4250,italian
4728,thai
9187,spanish
20354,mexican
24415,italian
30921,italian
9040,thai
5153,thai
9185,chinese
35797,indian
29478,mexican
46453,southern_us
38532,thai
37255,southern_us
43183,southern_us
33901,french
18424,british
39802,moroccan
28459,irish
35759,mexican
25073,southern_us
26211,southern_us
18129,vietnamese
25856,chinese
21129,southern_us
40319,greek
40532,italian
12837,japanese
31389,mexican
37555,british
13221,thai
49085,filipino
18003,french
27711,french
34684,french
43507,indian
14292,southern_us
24956,indian
10424,mexican
36845,italian
2776,italian
26416,italian
6671,cajun_creole
5532,vietnamese
40031,southern_us
35040,greek
32478,mexican
9651,mexican
18699,spanish
39626,british
21619,southern_us
45928,japanese
32007,mexican
14884,italian
34749,italian
22975,indian
43774,mexican
11866,indian
14237,southern_us
2269,mexican
24942,mexican
35029,indian
31321,southern_us
48273,southern_us
25264,brazilian
16628,korean
49266,indian
28600,mexican
5921,indian
45596,japanese
41170,korean
36742,greek
15252,italian
38922,mexican
4520,greek
27766,indian
19162,italian
6469,british
30101,italian
43935,italian
37975,italian
11804,southern_us
16267,italian
42468,italian
18678,italian
43677,indian
49133,italian
24762,british
28681,southern_us
14981,chinese
25272,greek
47431,thai
13597,korean
26967,southern_us
10275,southern_us
13564,southern_us
1896,mexican
2706,mexican
32198,korean
23921,chinese
48049,brazilian
27037,italian
31968,italian
28967,mexican
36143,indian
45468,chinese
13415,vietnamese
21502,mexican
29693,italian
27547,italian
35615,southern_us
19536,french
42231,french
23370,italian
4205,cajun_creole
12001,vietnamese
22072,indian
32011,southern_us
22635,vietnamese
22071,chinese
19350,french
47150,southern_us
8644,southern_us
4324,southern_us
9709,mexican
33709,british
15906,southern_us
9220,indian
43773,chinese
44091,spanish
20181,italian
26265,chinese
1109,italian
25945,italian
8379,mexican
275,french
16720,vietnamese
12107,thai
24262,korean
31894,mexican
19656,italian
25172,italian
369,filipino
19353,cajun_creole
14824,italian
21535,southern_us
48889,mexican
26231,italian
549,french
43849,french
8132,mexican
44890,indian
4592,southern_us
25140,irish
19719,japanese
39505,italian
41783,mexican
17417,southern_us
39496,italian
3633,british
19509,french
43009,greek
8342,greek
13319,cajun_creole
41893,italian
11377,mexican
25681,italian
39762,italian
46102,southern_us
2296,indian
3721,chinese
26168,italian
33371,indian
6754,korean
21863,italian
7378,indian
27476,italian
29591,chinese
5082,mexican
14179,italian
21457,greek
23261,vietnamese
38991,southern_us
10521,jamaican
18191,italian
11256,mexican
13556,indian
6268,mexican
30065,russian
3562,greek
11148,indian
14239,mexican
12081,italian
28884,southern_us
17700,filipino
14045,mexican
33502,italian
43493,mexican
37137,british
6972,chinese
38509,chinese
37334,mexican
30738,japanese
6775,spanish
26655,indian
5381,french
20292,cajun_creole
21078,japanese
5333,chinese
3017,chinese
42946,southern_us
23254,indian
7590,italian
1097,chinese
47899,southern_us
21079,french
37019,mexican
37011,french
12977,italian
35599,italian
4906,southern_us
19310,indian
26167,vietnamese
18624,french
24172,italian
31052,southern_us
23107,italian
44126,italian
35671,southern_us
47178,cajun_creole
23064,italian
10312,italian
48499,indian
47888,italian
17431,chinese
16415,moroccan
21115,mexican
22708,french
19714,brazilian
29285,southern_us
4445,italian
33663,mexican
4071,southern_us
31081,thai
26918,mexican
25002,indian
2331,italian
42992,indian
35478,mexican
9813,italian
2993,italian
7222,cajun_creole
30033,chinese
3258,french
37456,french
14085,korean
27202,mexican
18505,mexican
18776,mexican
16545,chinese
18554,french
31593,mexican
25943,southern_us
47375,thai
15673,southern_us
31258,italian
48423,moroccan
15860,chinese
24992,russian
16280,italian
20913,chinese
41768,japanese
38550,british
15892,thai
10945,italian
10504,southern_us
13337,mexican
8237,british
48201,thai
19085,italian
42871,italian
14048,italian
40708,korean
25280,japanese
35628,greek
33516,southern_us
42437,chinese
34237,russian
42475,italian
16943,filipino
608,indian
8976,chinese
19691,korean
934,chinese
6255,indian
15422,southern_us
46595,cajun_creole
6070,japanese
46480,japanese
33132,cajun_creole
40985,japanese
22332,southern_us
30157,southern_us
39310,italian
8916,indian
32716,japanese
40262,french
9873,korean
42290,indian
49369,thai
878,spanish
14786,brazilian
42176,thai
39932,italian
22477,filipino
43359,southern_us
41247,mexican
27186,cajun_creole
10243,brazilian
18630,italian
46209,french
6533,french
5732,chinese
38142,southern_us
3632,french
33357,chinese
28472,southern_us
39219,korean
3525,italian
42444,italian
44122,vietnamese
2756,french
44576,greek
40865,italian
16584,mexican
34485,southern_us
23703,southern_us
13691,french
34312,french
32350,southern_us
14638,mexican
28117,filipino
25878,italian
13079,japanese
16060,italian
30990,korean
17974,italian
46273,french
21168,mexican
26799,french
48466,french
12176,southern_us
25433,italian
30247,mexican
687,italian
24841,moroccan
44564,italian
11043,italian
37567,southern_us
22413,mexican
28941,chinese
26406,indian
28944,southern_us
36578,thai
13233,italian
21954,indian
40133,indian
4630,mexican
10987,mexican
35727,mexican
10638,italian
13455,mexican
35373,moroccan
36718,italian
23973,mexican
31077,southern_us
24500,southern_us
6897,mexican
42760,italian
39465,british
5948,french
34286,mexican
37153,mexican
47177,thai
19212,southern_us
20471,chinese
46976,jamaican
21245,chinese
38319,italian
32725,korean
9938,mexican
5916,japanese
32643,chinese
38070,japanese
4041,southern_us
35357,french
2156,moroccan
37708,italian
48665,italian
34747,russian
42912,indian
36105,thai
18924,french
30466,vietnamese
48461,southern_us
47243,mexican
17486,chinese
42535,indian
39089,italian
46272,southern_us
10115,italian
34260,chinese
11718,thai
49007,southern_us
1893,southern_us
25750,indian
3362,moroccan
49323,british
1179,chinese
11898,italian
28010,italian
6425,italian
29665,irish
17589,chinese
28017,southern_us
27496,filipino
16004,indian
2066,french
21237,jamaican
35652,chinese
23522,cajun_creole
22123,french
13575,mexican
43477,italian
19268,southern_us
24332,mexican
34130,filipino
28201,italian
32582,mexican
615,greek
5450,japanese
13757,indian
27617,southern_us
32273,italian
21309,mexican
7647,southern_us
1329,italian
27026,thai
46883,french
19475,thai
11302,southern_us
33993,southern_us
38348,mexican
15075,italian
35334,cajun_creole
47436,southern_us
32539,moroccan
4556,southern_us
31959,moroccan
26268,cajun_creole
14852,chinese
14112,japanese
33814,mexican
7604,korean
34523,italian
16203,spanish
25720,mexican
11964,filipino
44519,cajun_creole
16642,mexican
19289,southern_us
35062,mexican
47018,jamaican
16270,cajun_creole
26638,japanese
19160,jamaican
19800,mexican
23699,moroccan
45661,vietnamese
34796,british
40427,italian
26780,indian
3248,mexican
10520,southern_us
20263,southern_us
1365,mexican
42952,filipino
5718,indian
1464,chinese
35374,mexican
17111,southern_us
33413,southern_us
1471,french
16735,italian
10203,french
12012,moroccan
15700,mexican
28068,italian
3173,indian
2024,italian
45422,mexican
41108,mexican
9044,indian
32730,filipino
26959,indian
29568,mexican
12114,italian
27175,japanese
18389,indian
29513,cajun_creole
22698,french
12152,cajun_creole
524,italian
44409,mexican
45104,southern_us
34013,italian
17202,mexican
10046,southern_us
39070,italian
2843,spanish
29408,chinese
28908,mexican
27266,italian
6320,italian
45565,french
32787,mexican
28921,irish
48601,southern_us
30195,mexican
6891,mexican
47381,moroccan
43369,southern_us
42162,italian
42170,chinese
5351,mexican
39266,mexican
16495,thai
41193,mexican
22075,southern_us
19462,southern_us
29985,italian
38322,british
20267,moroccan
13726,italian
13906,italian
17261,italian
43246,mexican
10797,cajun_creole
36332,italian
47371,greek
7377,mexican
17095,japanese
38877,chinese
33230,thai
30801,mexican
23401,filipino
15952,japanese
2535,italian
48622,french
29359,irish
9551,indian
49644,indian
42834,italian
11473,french
47837,chinese
20384,mexican
9256,southern_us
15881,mexican
36750,mexican
28003,korean
17655,japanese
49485,mexican
3065,southern_us
12594,french
14829,french
23000,italian
20192,korean
27430,chinese
39548,filipino
47067,italian
28786,italian
9766,french
11655,italian
15118,jamaican
19753,japanese
14590,indian
13774,southern_us
4180,chinese
38890,mexican
28910,mexican
25900,spanish
41294,chinese
16603,french
36247,italian
7358,italian
44518,chinese
39545,indian
29162,mexican
22,mexican
32079,italian
44964,chinese
6405,italian
41709,thai
46490,chinese
18517,greek
12137,mexican
38644,japanese
2618,filipino
4287,italian
30611,mexican
33812,japanese
39742,mexican
13184,cajun_creole
38966,southern_us
32256,cajun_creole
5520,chinese
29488,chinese
11959,mexican
48154,mexican
36614,thai
15817,spanish
37174,spanish
32400,mexican
35137,southern_us
26994,southern_us
23901,southern_us
18488,chinese
16799,chinese
25881,italian
23794,mexican
39813,italian
47325,italian
216,korean
23076,southern_us
33657,mexican
79,korean
26024,southern_us
21782,italian
22241,chinese
18239,indian
47130,thai
41885,french
13398,greek
3990,spanish
10625,mexican
17365,indian
23672,mexican
17102,thai
7698,mexican
18374,southern_us
12430,italian
9133,italian
33459,jamaican
5019,indian
17045,greek
25190,southern_us
36268,chinese
15912,mexican
5416,japanese
43433,italian
35870,italian
18680,italian
18120,italian
14631,moroccan
14639,moroccan
9655,mexican
23494,southern_us
7635,italian
16327,italian
9794,chinese
21895,indian
18970,italian
9515,cajun_creole
37001,thai
48514,italian
19437,cajun_creole
30182,spanish
6452,french
20093,southern_us
10897,italian
28945,japanese
7805,indian
30566,thai
30071,korean
4752,southern_us
10607,mexican
45374,italian
27153,thai
18753,italian
21439,mexican
32467,italian
22910,french
1667,mexican
32763,chinese
2836,southern_us
30916,chinese
11851,french
47753,italian
22470,french
29392,mexican
32030,indian
33074,thai
39903,mexican
15411,mexican
22808,russian
36000,mexican
503,italian
6351,mexican
37983,southern_us
34392,italian
6121,chinese
49198,southern_us
12976,indian
13038,chinese
27776,chinese
5631,southern_us
18226,spanish
3148,southern_us
18824,jamaican
36906,italian
19166,italian
23899,french
35897,indian
25702,italian
24698,chinese
18796,mexican
48262,korean
28825,italian
4898,spanish
49525,japanese
47784,brazilian
14119,italian
11584,indian
15130,jamaican
13493,italian
11225,french
42497,italian
28483,thai
44386,spanish
18338,southern_us
44829,southern_us
40736,mexican
28113,french
16967,southern_us
46181,british
30120,indian
46625,thai
20825,mexican
46734,mexican
40646,mexican
31963,indian
13354,filipino
45783,greek
4954,italian
10680,indian
38489,mexican
13959,chinese
3149,indian
15381,mexican
33161,french
40419,southern_us
14052,thai
4473,vietnamese
40223,mexican
19921,vietnamese
10089,cajun_creole
36818,indian
3388,italian
15851,mexican
44912,moroccan
17976,french
1118,italian
46471,italian
18918,thai
14873,southern_us
33347,italian
48285,french
26121,french
12063,mexican
22523,indian
6139,italian
31333,greek
42850,italian
43436,brazilian
45982,mexican
7416,italian
3613,southern_us
11799,mexican
4789,thai
7718,cajun_creole
8849,indian
21046,chinese
36540,moroccan
42719,brazilian
22579,indian
45504,thai
41729,korean
24419,italian
39887,chinese
47478,indian
9435,chinese
26775,moroccan
48593,mexican
10132,vietnamese
45302,italian
9769,thai
8975,cajun_creole
1419,japanese
4224,mexican
34190,cajun_creole
38603,chinese
48833,mexican
29283,moroccan
4062,mexican
33127,southern_us
44427,thai
23425,indian
31303,british
7654,russian
42160,greek
34056,japanese
43552,mexican
15069,jamaican
28591,french
18375,mexican
10410,mexican
11080,french
4926,italian
39106,mexican
9490,italian
41354,italian
228,indian
16763,japanese
1361,british
18707,mexican
43895,mexican
3333,southern_us
31463,italian
32766,chinese
28378,southern_us
49139,mexican
30585,japanese
28860,southern_us
37175,italian
35562,greek
1984,brazilian
19946,italian
25805,mexican
3440,british
40614,italian
9132,russian
13321,indian
15606,southern_us
25568,southern_us
5888,vietnamese
46867,russian
37159,thai
41870,mexican
7777,thai
7741,chinese
30660,mexican
31422,cajun_creole
16519,mexican
7999,italian
27073,mexican
11604,mexican
14332,mexican
35019,spanish
15026,italian
16704,mexican
28872,indian
31875,southern_us
38026,french
23303,italian
28379,mexican
9750,russian
13711,filipino
12839,italian
19768,french
38406,italian
7851,thai
39140,southern_us
29212,thai
328,italian
7662,chinese
17552,italian
19928,southern_us
2821,chinese
42542,italian
10708,indian
28667,chinese
38194,italian
48739,mexican
49384,mexican
11981,chinese
16232,japanese
4564,italian
2783,vietnamese
5872,mexican
47503,chinese
39973,italian
35346,southern_us
6096,italian
35328,southern_us
11512,french
23081,chinese
47782,italian
41118,mexican
28732,southern_us
32206,italian
29422,southern_us
40294,italian
35232,thai
41632,irish
41198,italian
43981,thai
44947,japanese
19541,italian
30422,southern_us
34239,italian
39017,indian
1141,french
6027,french
9153,mexican
34042,italian
11677,french
17107,mexican
18486,irish
33409,irish
27612,italian
31931,mexican
7677,italian
48357,chinese
44663,thai
8851,indian
32549,italian
9439,french
16,indian
49357,french
44965,southern_us
2108,french
37951,british
22679,korean
46860,italian
24723,mexican
4674,korean
15447,italian
8748,italian
11589,irish
8465,korean
14517,indian
5748,italian
2176,chinese
40270,mexican
49225,italian
46274,southern_us
20122,italian
23877,southern_us
23583,indian
20134,cajun_creole
25539,italian
28332,italian
20648,italian
45851,indian
48761,mexican
31212,indian
7455,thai
22952,british
21157,indian
19345,italian
24702,mexican
30134,chinese
7327,italian
20651,irish
37619,mexican
46378,mexican
43190,greek
49523,mexican
21197,filipino
31260,vietnamese
3547,cajun_creole
4470,indian
34324,british
17756,thai
33099,italian
16287,italian
47379,spanish
23918,italian
10952,moroccan
42937,indian
17702,italian
21631,indian
22714,japanese
44911,greek
30111,italian
7765,italian
39127,southern_us
9527,french
25770,irish
39384,indian
41321,mexican
40091,cajun_creole
28491,french
49555,italian
65,italian
14037,greek
49013,filipino
10352,thai
20638,russian
48271,italian
19373,italian
5909,italian
40604,southern_us
13749,italian
42665,southern_us
25893,southern_us
48565,indian
2810,thai
33350,korean
31178,italian
48439,spanish
10825,chinese
47971,japanese
23427,korean
32733,korean
19280,japanese
18858,mexican
24393,irish
41424,southern_us
36705,italian
46695,italian
42381,mexican
464,indian
21330,mexican
30650,southern_us
47535,mexican
20719,moroccan
44464,italian
28568,mexican
8539,japanese
28778,italian
5824,southern_us
2478,greek
24986,southern_us
9974,thai
12736,brazilian
3134,french
21787,italian
7137,southern_us
19101,russian
12932,mexican
5001,french
887,cajun_creole
23750,mexican
23528,italian
11397,italian
2125,italian
13595,italian
24635,southern_us
37164,chinese
12168,greek
16289,spanish
35409,southern_us
34556,greek
18219,southern_us
25071,italian
9080,french
41506,italian
47793,spanish
28241,moroccan
24557,mexican
14745,southern_us
24836,cajun_creole
7195,italian
72,french
41145,southern_us
49553,italian
25491,italian
21236,chinese
23588,southern_us
49341,mexican
38848,italian
4934,italian
5641,jamaican
34464,southern_us
25230,italian
23056,russian
4384,italian
47966,indian
36763,italian
31076,mexican
27734,italian
13129,chinese
8660,mexican
34947,british
49363,italian
27857,southern_us
11375,french
12642,korean
35891,thai
47549,vietnamese
23110,cajun_creole
2211,japanese
41139,mexican
14146,mexican
10494,mexican
3247,thai
42356,cajun_creole
6064,mexican
47781,chinese
8833,cajun_creole
5985,cajun_creole
37448,greek
25653,mexican
34091,southern_us
33079,japanese
11169,filipino
47348,southern_us
33969,moroccan
40126,italian
11719,indian
39499,french
44698,cajun_creole
7640,southern_us
26681,mexican
33032,southern_us
12993,mexican
18851,french
6286,southern_us
12253,southern_us
7676,british
171,cajun_creole
20794,southern_us
3123,indian
34430,mexican
38995,indian
24002,french
28012,southern_us
3749,italian
37155,italian
44468,mexican
8758,indian
35078,southern_us
32439,indian
47752,british
19771,italian
37136,moroccan
5926,italian
11612,french
22664,greek
20186,french
3817,southern_us
43247,italian
37884,mexican
35637,french
10332,italian
9627,mexican
48718,italian
4663,jamaican
39201,mexican
6439,mexican
43749,chinese
4597,southern_us
25906,british
3694,indian
22971,italian
43133,italian
11090,mexican
21645,mexican
10927,indian
38306,chinese
23377,japanese
6999,korean
4866,korean
3746,italian
47623,mexican
40479,italian
35651,southern_us
40797,french
29931,italian
16578,cajun_creole
21051,southern_us
41319,southern_us
26931,italian
20593,italian
12013,moroccan
24283,mexican
30718,moroccan
16703,italian
9312,mexican
18813,italian
11004,thai
22275,spanish
5571,italian
27981,chinese
35033,mexican
33756,indian
35165,spanish
45555,indian
31953,southern_us
22468,cajun_creole
5106,indian
38563,italian
48368,korean
3181,japanese
48032,brazilian
40078,irish
46060,cajun_creole
8400,indian
5267,italian
4640,chinese
48811,indian
22729,mexican
10176,indian
26843,chinese
22694,mexican
42065,southern_us
12677,italian
41314,mexican
42266,indian
3863,french
22553,italian
15330,greek
12807,french
37550,mexican
502,italian
40578,mexican
5858,italian
44489,italian
38666,mexican
16146,italian
44538,british
11417,french
49253,mexican
22646,mexican
1281,southern_us
45247,french
26468,jamaican
16063,southern_us
22665,mexican
21295,italian
4760,southern_us
43899,korean
25039,jamaican
12409,southern_us
26445,mexican
44706,japanese
11133,italian
44313,japanese
15049,filipino
23606,southern_us
32393,mexican
38291,greek
18487,thai
20252,southern_us
21913,southern_us
35580,indian
44790,chinese
35323,cajun_creole
1348,italian
20293,greek
22924,chinese
788,italian
23950,british
20791,italian
18883,british
31068,chinese
11958,vietnamese
41346,italian
42901,indian
28283,chinese
11084,brazilian
2982,greek
35844,italian
23266,indian
24448,mexican
13171,brazilian
4004,indian
45252,italian
9537,cajun_creole
39133,chinese
20109,filipino
23594,mexican
11001,italian
5568,southern_us
6300,cajun_creole
28027,french
15316,chinese
23814,indian
41927,italian
6521,mexican
39799,vietnamese
40063,japanese
9360,korean
24143,mexican
600,mexican
17706,french
17896,southern_us
15201,indian
16958,italian
39265,italian
6780,mexican
40848,chinese
7687,mexican
45517,french
13212,british
49511,mexican
12669,mexican
44848,southern_us
16208,mexican
39087,chinese
18280,cajun_creole
10108,indian
29252,italian
29350,mexican
5220,jamaican
44193,mexican
41597,cajun_creole
28465,french
42048,indian
8964,italian
39282,italian
12764,southern_us
10302,mexican
2895,spanish
10597,spanish
109,japanese
12734,italian
7551,mexican
23898,japanese
41343,moroccan
50,indian
38326,southern_us
22316,french
17389,mexican
24844,mexican
13895,british
22768,mexican
10811,southern_us
17323,southern_us
16889,russian
47679,italian
29225,italian
8716,chinese
5866,french
44959,italian
8579,japanese
44670,british
2919,indian
12773,chinese
18346,italian
8866,italian
5806,british
6596,cajun_creole
33821,jamaican
2778,mexican
24207,thai
48536,italian
2384,korean
44061,chinese
7405,mexican
47900,thai
25855,italian
25630,southern_us
22186,british
43036,italian
43402,southern_us
4761,french
41627,filipino
27732,moroccan
22623,mexican
48013,jamaican
31404,chinese
1982,mexican
30541,mexican
6389,french
17853,mexican
42566,japanese
46749,korean
29912,chinese
11643,french
17285,indian
7870,mexican
8700,cajun_creole
35315,japanese
25510,french
35131,french
42728,jamaican
15384,southern_us
18116,indian
10129,southern_us
40331,italian
36374,italian
47280,italian
27398,mexican
48695,indian
30581,italian
25437,thai
46020,mexican
43550,italian
5879,mexican
28671,italian
22377,southern_us
24884,mexican
763,korean
34391,filipino
46334,korean
32684,korean
42139,french
35392,chinese
42222,mexican
33373,vietnamese
32829,spanish
14188,chinese
16892,mexican
41478,vietnamese
4038,italian
45444,filipino
44394,moroccan
14708,jamaican
1753,indian
22206,filipino
27367,chinese
9593,mexican
32558,indian
38768,indian
34079,mexican
21303,southern_us
40155,indian
22852,brazilian
44988,indian
8375,chinese
41876,jamaican
1755,french
19388,cajun_creole
42161,mexican
46771,italian
41596,italian
25668,southern_us
46660,mexican
20786,greek
18148,italian
43440,brazilian
40045,southern_us
40373,southern_us
39681,russian
31961,chinese
33605,italian
22217,french
20149,italian
16032,mexican
10845,italian
17703,italian
18429,french
46698,greek
45521,indian
6958,mexican
21694,french
17162,british
19252,french
21366,italian
19807,french
23072,russian
18171,mexican
18634,mexican
5973,southern_us
46960,italian
34534,spanish
25151,chinese
